conversation_id,speaker,text,company
e99b155ecb262ef5726384cd4a880285,customer,Anyone try the new Sriracha Mac Sauce from McDonald's yet? If so thoughts? I'm curious,McDonalds
e99b155ecb262ef5726384cd4a880285,agent,"It’s sweet, it’s spicy and it’s gonna take up your taste buds. Come in and try it for yourself.",McDonalds
e99b155ecb262ef5726384cd4a880285,customer,Will do! Probably swing by their around 3 how's that sound?,McDonalds
e99b155ecb262ef5726384cd4a880285,customer,@McDonalds Omg lol😂,McDonalds
a6aef333770305fd980289f62078d65b,customer,https://t.co/r1NouLsKgJ,AmazonHelp
a6aef333770305fd980289f62078d65b,agent,"Hi, you can check this link: https://t.co/WGojUuU8vO for the most related items. ^VM",AmazonHelp
a6aef333770305fd980289f62078d65b,customer,Thanks for reply ... I booked it from Amazon,AmazonHelp
a6aef333770305fd980289f62078d65b,customer,Can you give this product invoice copy ... I lost it from my invoice ... Can you resent it please...?,AmazonHelp
a6aef333770305fd980289f62078d65b,customer,This is coriour detail https://t.co/Qn7gr7JUdB,AmazonHelp
a6aef333770305fd980289f62078d65b,customer,It's product detail https://t.co/CmcXbyLVwd,AmazonHelp
a6aef333770305fd980289f62078d65b,agent,"You can download your invoice from the link here: https://t.co/vjJ1XVDAVN. Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^JS",AmazonHelp
abf7e5e46b51852e93c2db10e637b508,customer,why stop flights to Stav from Heathrow in oct? Your 1 flight a day is virtually always full?,British_Airways
abf7e5e46b51852e93c2db10e637b508,agent,Our winter timetable starts in October so it may not be very popular at that time on year. ^SR,British_Airways
abf7e5e46b51852e93c2db10e637b508,customer,Are you likely to reintroduce flights Heathrow to Stavanger next spring summer ?,British_Airways
abf7e5e46b51852e93c2db10e637b508,agent,"Our summer schedule hasn't been completed yet, Martin. We suggest you check https://t.co/2Ty8CEO0Dq for news. ^Hel",British_Airways
b4f1db7a4724f6da2d55d41605aefe2c,customer,"DOH!!!, Xbox One headset issues, driving me mad, can hear but can't speak, so bought new controller and new headset, same issue",XboxSupport
b4f1db7a4724f6da2d55d41605aefe2c,customer,"I'm still having a nightmare with this, why isn't simple, still can't speak, new headset, new controller, must be a hardware or user glitch",XboxSupport
b4f1db7a4724f6da2d55d41605aefe2c,agent,"Hi there, if you're still having issues with this we recommend reaching out to the chat team https://t.co/lUV7XYl61S ! ^JS",XboxSupport
04dbcc43216574c2bbaf5147f39ecdb9,agent,Many tweets coming our way. We suggest using our Help Center or Help Community to find the support you need in the meantime,SCsupport
04dbcc43216574c2bbaf5147f39ecdb9,customer,I tried it before. But it didn't fix my problem.,SCsupport
04dbcc43216574c2bbaf5147f39ecdb9,agent,Could you send me on your account URL so I can take a closer look ? Cheers /S,SCsupport
04dbcc43216574c2bbaf5147f39ecdb9,customer,https://t.co/du8I89DKKG it's my profile link.,SCsupport
04dbcc43216574c2bbaf5147f39ecdb9,agent,"Hey there, please fill out this ticket form: https://t.co/3kPOKnWzD4 so we can go into more detail. Thanks /S",SCsupport
7d15d770770917c75fb84d3914c70565,customer,.@British_Airways voicemail left with no mobile to call back &amp; no follow up email as promised... #useless #sort it out #2monthsandwaiting,British_Airways
7d15d770770917c75fb84d3914c70565,customer,".@British_Airways Still awaiting a response 2.5 months later. Any chance of getting a reply, rather than ignoring emails &amp; filling out the required form!  #BritishAirways",British_Airways
7d15d770770917c75fb84d3914c70565,agent,"We're sorry to hear that, Hattie. DM us your case ref, email address and contact number. We'll check the status of your case for you. ^Linda",British_Airways
7815751ee60948408d9c1ae2f9713eab,customer,PS4 Remote play is need update can you fixed that ??,AskPlayStation
7815751ee60948408d9c1ae2f9713eab,agent,Hi there. Please provide us more details of the issue.,AskPlayStation
7815751ee60948408d9c1ae2f9713eab,customer,"Every time I download Remote Play, it keep popping up the same message over and over again please fix it",AskPlayStation
7815751ee60948408d9c1ae2f9713eab,agent,Here to help! Can you please provide us the exact error message you are receiving?,AskPlayStation
7815751ee60948408d9c1ae2f9713eab,customer,Can't register PS4. try again later,AskPlayStation
5518859f252fbd84d3af8fe2ecb588f9,customer,"Really frustrating that my biggest songs aren't on my @115888 profile bc I was labeled as the ""featured"" artist. Such a stupid feature 🙄",SpotifyCares
5518859f252fbd84d3af8fe2ecb588f9,agent,Hey there! You'll need to reach out to your distributor to get this fixed up. There's some more info here: https://t.co/wljA2WvAjK /JW,SpotifyCares
5518859f252fbd84d3af8fe2ecb588f9,customer,Already have reached out to distributors nd labels and most of them aren't willing to change it or put me as a main artist. Not very helpful,SpotifyCares
5518859f252fbd84d3af8fe2ecb588f9,agent,No worries! Our Artist Services team should be able to help you out. You can contact them here: https://t.co/p1wbtdELHu 🙂 /JW,SpotifyCares
5518859f252fbd84d3af8fe2ecb588f9,customer,Thanks for responding. Definitely having my manager look into this!!,SpotifyCares
5518859f252fbd84d3af8fe2ecb588f9,agent,"No problem! We've put a little something together for you, using a cool track we came across https://t.co/zEkG6rAsFi. Hope you like it 😉/JW",SpotifyCares
5518859f252fbd84d3af8fe2ecb588f9,customer,@321256 This is amazing haha Can you guys please also help me out merging my two artist pages? I already reached out to the artist service,SpotifyCares
5518859f252fbd84d3af8fe2ecb588f9,agent,Hi there! We'd suggest waiting for the answer of our Artist team. They'll help you with this 🙂 /BE,SpotifyCares
5518859f252fbd84d3af8fe2ecb588f9,customer,okay... https://t.co/viprnsNw5C,SpotifyCares
5518859f252fbd84d3af8fe2ecb588f9,agent,No worries! We hope you have a... https://t.co/uQiQuWow27 /BE,SpotifyCares
5518859f252fbd84d3af8fe2ecb588f9,customer,"It’s been two months now, I’m still waiting :(",SpotifyCares
5518859f252fbd84d3af8fe2ecb588f9,agent,Hey Kyco! Can you DM us your Artist Link and the email address you've used to get in touch with the folks at Artist Services? /NG https://t.co/ldFdZRiNAt,SpotifyCares
5518859f252fbd84d3af8fe2ecb588f9,customer,"Just did, thank you :)",SpotifyCares
638ebd3d336f9b95db8f0fdd2c6b9311,customer,Accidentally booked a hotel on @148884 through @115858 pay and they refuse to refund even though I called 2 min later. 😡,HotelTonightCX
638ebd3d336f9b95db8f0fdd2c6b9311,agent,"Hey Tanya, thanks for bringing this to our attention – send a note to __email__ and we’ll look into it!",HotelTonightCX
638ebd3d336f9b95db8f0fdd2c6b9311,customer,@162803 I had the same issue just today and they won't help me at all!,HotelTonightCX
638ebd3d336f9b95db8f0fdd2c6b9311,agent,Oh no! We would love to look into this for you. Please send us a DM or give us a call at 800.995.6698 to discuss.,HotelTonightCX
fe0801613ccbb9293d492a6d2180e18a,customer,"@116331  Im convrting my pst pd to prepd,bcaz of Doc isue its nt being cnvrtd yt,very disappontd,Im usng this no pst 5yrs",idea_cares
fe0801613ccbb9293d492a6d2180e18a,customer,"@116331 N cut the call,my no is still deactive,this is hw u treat ur loyal customer",idea_cares
fe0801613ccbb9293d492a6d2180e18a,agent,"Apologies for the trouble, request you to DM your Idea &amp; alternate number so that we can assist you better. Regards, Rajat.",idea_cares
fe0801613ccbb9293d492a6d2180e18a,customer,Thnx solved today,idea_cares
fe0801613ccbb9293d492a6d2180e18a,agent,"Hope your issue has been resolved.Have a great day ahead. Regards, Sweta",idea_cares
fe0801613ccbb9293d492a6d2180e18a,customer,"I typed yes becaz m tired to type here, more than 1month still cud not use a single byte of data here's screen shot https://t.co/ZEFqqD80hw",idea_cares
fe0801613ccbb9293d492a6d2180e18a,agent,Sorry for the trouble.We are here to help you. Please elaborate your exact concern and DM us your number to assist you better. https://t.co/LBfZgLCSfr,idea_cares
fe0801613ccbb9293d492a6d2180e18a,customer,"What response u need ,I posted everything",idea_cares
fe0801613ccbb9293d492a6d2180e18a,customer,"I have only internet issue, it is not working at all",idea_cares
fe0801613ccbb9293d492a6d2180e18a,agent,"We want to help you. Please DM your Idea &amp; Alternate number for further assistance. Regards, Mahindra",idea_cares
fe0801613ccbb9293d492a6d2180e18a,customer,Plz provide me ur mail I'd to send all info,idea_cares
fe0801613ccbb9293d492a6d2180e18a,agent,"You can write to our email desk at __email__ for any queries. Rgds, Yogita",idea_cares
471344813c91529a93f746dcb6803e77,agent,"Time Machine makes automatic backups, so it's easy to restore your #Mac or go back in time to find individual files. https://t.co/lH7v8wI9QN",AppleSupport
471344813c91529a93f746dcb6803e77,customer,"Got Mac, chose not to restore from backup via CMD+R.  If I manually restore from last date stamp, will it contain prior dated files. Advise?",AppleSupport
471344813c91529a93f746dcb6803e77,agent,"We are here to help. Please refer to the following article, DM us with any questions: https://t.co/aT16GG0KcX https://t.co/GDrqU22YpT",AppleSupport
471344813c91529a93f746dcb6803e77,customer,"I've tried the steps in ""Restore specific items"" and no files show up; last backup was from different comp - how to access old files on new?",AppleSupport
471344813c91529a93f746dcb6803e77,agent,"If you are not seeing the file, then you will want to do a complete system restore. DM us any further questions. https://t.co/GDrqU22YpT",AppleSupport
471344813c91529a93f746dcb6803e77,customer,You are wrong! You made zero effort to research. I found the answer finally: hold option key down in time machine.  https://t.co/lNAijfOnbv,AppleSupport
a76823c7856ab86ab0554280a7e75680,customer,flight 1406 not the ideal situation but your crew is responding great.,Delta
a76823c7856ab86ab0554280a7e75680,agent,"I can understand the frustration, but so happy to know that our team is going above and beyond to assist.  *CAR",Delta
a76823c7856ab86ab0554280a7e75680,customer,"You missed the point.  They couldn't help, seats were not available.",Delta
758419dddcb910f625d611b48bb07faf,customer,Can you get your media relations team to contact me please. Having issues finding them.  __email__,HotelTonightCX
758419dddcb910f625d611b48bb07faf,agent,Hi Melanie - please send press inquiries to __email__ or email help@hoteltonight with details and we will forward!,HotelTonightCX
b8b7e7fc8f26ad1f9a698b595eb5269c,customer,Ditch the other guys 👋 and we’ll pay off your phones! https://t.co/CRqMBHxhsN,TMobileHelp
b8b7e7fc8f26ad1f9a698b595eb5269c,customer,I don't want a Samsung,TMobileHelp
b8b7e7fc8f26ad1f9a698b595eb5269c,agent,"We have other phones, Dixie! Take a peek! https://t.co/VjrQ2ooIlN *ChaseTC",TMobileHelp
b8b7e7fc8f26ad1f9a698b595eb5269c,customer,For a exchange about how much will it cost,TMobileHelp
b8b7e7fc8f26ad1f9a698b595eb5269c,agent,We want you to have a working phone! Send us a a DM so we can chat about the options with you :) https://t.co/IUIA5vQSHC *MattHargleroad,TMobileHelp
b8b7e7fc8f26ad1f9a698b595eb5269c,customer,Want to trade,TMobileHelp
b8b7e7fc8f26ad1f9a698b595eb5269c,customer,I have a Sprint.,TMobileHelp
b8b7e7fc8f26ad1f9a698b595eb5269c,agent,How about you give us a try? Send us a DM and we'll get you all the info on making the switch! https://t.co/IUIA5vQSHC *MattHargleroad,TMobileHelp
b8b7e7fc8f26ad1f9a698b595eb5269c,customer,I was up there once and a man told me I was getting a better deal with Sprint. He could do no better,TMobileHelp
b8b7e7fc8f26ad1f9a698b595eb5269c,customer,What is a dm,TMobileHelp
b8b7e7fc8f26ad1f9a698b595eb5269c,agent,You actually just sent us a DM. Hooray! We will respond to it shortly. Meet you there :) *MattHargleroad,TMobileHelp
aef8ac8429595aca7b398ecc1867c48e,customer,Embark on a family adventure through vibrant Bangkok! Discover the #JoyofTravel with your #LittleBigTravellers at https://t.co/yZMiJtvYih https://t.co/N8DGKrhH2H,IHGService
aef8ac8429595aca7b398ecc1867c48e,customer,Can u help me with 4 night singapore holiday in February 2018 1st week alogwith 3 day Malaysia,IHGService
aef8ac8429595aca7b398ecc1867c48e,agent,"1/2 Hi. I can check the availability &amp; rates for you. But for reservations, you may contact our Reservation Offices https://t.co/2rT0la4Ku2",IHGService
aef8ac8429595aca7b398ecc1867c48e,agent,2/2 https://t.co/cCOapnNgho. What are the dates &amp; the specific hotel you want to stay at? Send us a DM so we can check ^iv https://t.co/2rT0l9N9Cu,IHGService
173a4270b5727f1807bb3df11cb0e0ea,customer,yooooo you guys sold me a room at a hotel that was fully booked after I drove all the way there..lemme get a refund,HotelTonightCX
173a4270b5727f1807bb3df11cb0e0ea,agent,Would love to look into this. Dm us with your email address so I can take a look.,HotelTonightCX
390bd593cb83494822fd8ebcba0d478e,customer,#KEYoneAppQuiz @115850 @115851 @11999 eagerly waiting to be lucky one. #amazonprime https://t.co/bW8yWpmNFt,AmazonHelp
390bd593cb83494822fd8ebcba0d478e,customer,@115851 @11999 Who all are the winners?,AmazonHelp
390bd593cb83494822fd8ebcba0d478e,agent,"Hey, winners will be announced by 10th September. Kindly wait till the same. We appreciate your patience. ^VN",AmazonHelp
390bd593cb83494822fd8ebcba0d478e,customer,Who r the winners?,AmazonHelp
918cd2b182d5ddc895aaa64ce5bcea52,customer,"if I'm travelling from MIA to LHR 3 Dec what are the chances of my being on an A380? Really wanna be on one, thank you :)",British_Airways
918cd2b182d5ddc895aaa64ce5bcea52,agent,The BA0207 hasn't yet been refurbished. Sorry for any disappointment. ^Lisa,British_Airways
918cd2b182d5ddc895aaa64ce5bcea52,customer,"Ah, okay, so for the return flight to LHR, BA208?",British_Airways
918cd2b182d5ddc895aaa64ce5bcea52,agent,"Hi, which date of travel would you be travelling on BA208? ^TonyM",British_Airways
918cd2b182d5ddc895aaa64ce5bcea52,customer,"3rd December 2017, thank you.",British_Airways
918cd2b182d5ddc895aaa64ce5bcea52,agent,"Hi there, the BA208 would be one of our A380s!  You should try and get a seat in the upper deck, it's fantastic. ^Kimbers",British_Airways
918cd2b182d5ddc895aaa64ce5bcea52,customer,Booked onto an A380 for our return trip although theres 3 of us so upper deck is out. However flying with @AmericanAir on our journey out there on a fantastic 777-300ER...,British_Airways
918cd2b182d5ddc895aaa64ce5bcea52,agent,We can't wait to have the 3 of you on board with us!,British_Airways
918cd2b182d5ddc895aaa64ce5bcea52,agent,"Also a good aircraft. Ours operate mainly in Asia, although we also use them from Chicago, Dallas, New York and Seattle. Enjoy the A380! ^HD",British_Airways
5167fb4fff3c27f0c911991640eb9b15,customer,Impossible de recharger mn cred via momo https://t.co/iic2wN2p5z,MTNC_Care
5167fb4fff3c27f0c911991640eb9b15,agent,Y'ello Mel 😌,MTNC_Care
5167fb4fff3c27f0c911991640eb9b15,customer,Depuis le 4 août,MTNC_Care
5167fb4fff3c27f0c911991640eb9b15,agent,Nous sommes désolés pour la réponse tardive Mel😞,MTNC_Care
5167fb4fff3c27f0c911991640eb9b15,customer,Vou n’êtes pas désolés pour les unités volées aussi,MTNC_Care
5167fb4fff3c27f0c911991640eb9b15,agent,Vous pouvez toujours nous en dire plus en DM Mel pour une meilleure assistance 🙏,MTNC_Care
acc879d92d04de5007d676b993733ba1,customer,An update is rolling out now on Xbox that fixes an issue where players were unable to party up.  🚀,ATVIAssist
acc879d92d04de5007d676b993733ba1,customer,So when will you fix the connection issues,ATVIAssist
acc879d92d04de5007d676b993733ba1,agent,Hey there. Sorry to hear you're having issues. Are you using a wired or wireless connection? ^DL,ATVIAssist
acc879d92d04de5007d676b993733ba1,customer,@791100 The game is still kicking me and my party of 3 out of the game and won't find a lobby. Your so called fix is trash. So much for that fix huh,ATVIAssist
acc879d92d04de5007d676b993733ba1,agent,This issue has been resolved. Updates on the issue over this way - https://t.co/18PhRpnIZ4 ^DL,ATVIAssist
acc879d92d04de5007d676b993733ba1,customer,It’s funny how y’all won’t even respond to me. I have been asking questions for since ww2 was released and still no reply from y’all. Are you guys seriously going to ignore me.,ATVIAssist
09b09e7f9236f6ee64ce1978552de937,customer,Any idea when the Broadway location will be opening in Vancouver?,ChipotleTweets
09b09e7f9236f6ee64ce1978552de937,agent,"If all goes as planed, we're hoping to be open before fall officially starts. -Gabe",ChipotleTweets
09b09e7f9236f6ee64ce1978552de937,customer,Any updates?,ChipotleTweets
09b09e7f9236f6ee64ce1978552de937,agent,We're looking at the end of October. -Zach,ChipotleTweets
09b09e7f9236f6ee64ce1978552de937,customer,Gabe lied!!!!!!! :p,ChipotleTweets
09b09e7f9236f6ee64ce1978552de937,agent,Things change. -Zach,ChipotleTweets
09b09e7f9236f6ee64ce1978552de937,customer,Happy Chipolt-day! 🌯❤,ChipotleTweets
09b09e7f9236f6ee64ce1978552de937,agent,💃❤️️ -Tay,ChipotleTweets
7d7a21b22a8cd2057e9e667e4c1728ab,customer,It’s an @115877 #FirstFridays throwdown: Sandwiches vs. Poke! Tap into the app today to enjoy $5 sandwiches &amp; poke. May the best dish win! https://t.co/6FjahDBtQo,Uber_Support
7d7a21b22a8cd2057e9e667e4c1728ab,customer,"@115877 Dear Uber, Fuel prices have increased. Please increase our pay accordingly. Sincerely, Your drivers",Uber_Support
7d7a21b22a8cd2057e9e667e4c1728ab,agent,We'll be happy to take a closer look. Send us a note via https://t.co/ZKt0NHVs3P so our team can connect.,Uber_Support
ff3ec066fbc3fc295fd90d5c923fa86f,customer,Why does this continue to happen with our prints? #hpcspt #hpprnt We have HP Instant Ink and are wasting money when this happens. https://t.co/IPSv73CycV,HPSupport
ff3ec066fbc3fc295fd90d5c923fa86f,agent,​Hey there! I'm just following up with you. Do you still need assistance? - HP Instant Ink Support,HPSupport
ff3ec066fbc3fc295fd90d5c923fa86f,customer,"Yes, we do need assistance with this issue. Is there a number for us to call?",HPSupport
46fb3efb7acd2b2585dfa65662bb0ddd,customer,how many times do I have to tell you that I hate Modest Mouse,SpotifyCares
46fb3efb7acd2b2585dfa65662bb0ddd,agent,Hi Taylor! The cavalry's here. What's happening exactly? We'll see what we can do /AU,SpotifyCares
46fb3efb7acd2b2585dfa65662bb0ddd,customer,"Hi, thanks. I hate the band Modest Mouse and they keep showing up on my Spotify playlists. Please make it stop",SpotifyCares
46fb3efb7acd2b2585dfa65662bb0ddd,agent,"Got it. Just to check, are you referring to a Daily Mix or your Discover Weekly? /RH",SpotifyCares
6bceedc3b68b5f6e2b9626fb1891ab4a,customer,"Day one of @115722. 3 hours on the phone, no solution. Tech will be here on WEDNESDAY in 5 days. Does anyone like there cable company?",VerizonSupport
6bceedc3b68b5f6e2b9626fb1891ab4a,customer,@115722 No one that every used their cable company liked them.,VerizonSupport
6bceedc3b68b5f6e2b9626fb1891ab4a,agent,"We want you to like us.  If you ever need anything, we're right here to help. ^BCW",VerizonSupport
6bceedc3b68b5f6e2b9626fb1891ab4a,customer,Want to help me? Bring fiber to my side of the street and not just my neighbors.,VerizonSupport
6bceedc3b68b5f6e2b9626fb1891ab4a,agent,We can check on that. Follow us and send a DM so we may verify your info and submit a request with engineering.  ^JRA,VerizonSupport
b058da616bde379f1e76cb78fad07e2c,customer,Had the worst experience with @148884. Called support and they wouldn’t help. Worse than an airline.,HotelTonightCX
b058da616bde379f1e76cb78fad07e2c,agent,"Hey Sam, sorry to hear you didn't have a great experience! If you DM us your booking ID we'll be happy to look into your situation!",HotelTonightCX
9ebc7e01d964e7360cdc2ab59f21afd5,customer,GoDaddy Pro gives you more time for what matters. https://t.co/SolykFnMDd https://t.co/o6uTR93y71,GoDaddyHelp
9ebc7e01d964e7360cdc2ab59f21afd5,customer,You need to take that extra time to make sure they dont steal from you.,GoDaddyHelp
9ebc7e01d964e7360cdc2ab59f21afd5,agent,"If there is a recent issue in your account, I'd be happy to look into it. Can you DM more details? ^CG https://t.co/rYq25s2Pfj",GoDaddyHelp
818e96495e6181e0f5f9bc726ad0af7a,customer,HigherVisibility's domain SEO study found 63% of top page results included keyword URLs. https://t.co/96mZCTtoM6 https://t.co/Tkf3627mPn,GoDaddyHelp
818e96495e6181e0f5f9bc726ad0af7a,customer,Lots of guessing going on with your hosting support. Ratfucked me big time.,GoDaddyHelp
818e96495e6181e0f5f9bc726ad0af7a,agent,What's going on? Feel free to DM us more details. ^Lisi https://t.co/rYq25s2Pfj,GoDaddyHelp
818e96495e6181e0f5f9bc726ad0af7a,customer,@278402 You Groovy GoDaddy Guys! Are just to Cool 😎,GoDaddyHelp
7ffebcdaee9582f772d70449415d7a6b,customer,"@AmazonHelp 5 chats, 1 call, 1 month later, issue still stands unresolved. But was promised an ETA of 1-2 days everytime.",AmazonHelp
7ffebcdaee9582f772d70449415d7a6b,agent,"Hey, please fill in your details using this link: https://t.co/JzRdscmdH9 and I'll get in touch with you soon. ^AK",AmazonHelp
7ffebcdaee9582f772d70449415d7a6b,customer,"I have filled all d details but yet 2 hear frm u.I have been following up on this problem for the last 1 month,but all in vain.",AmazonHelp
7ffebcdaee9582f772d70449415d7a6b,agent,"Hey, we've sent you a correspondence to your email. Request you to check it here: https://t.co/vOQpgUXC4u, and revert. ^VK",AmazonHelp
7ffebcdaee9582f772d70449415d7a6b,customer,"I meant 2 say resolution.Evrytime I contact u I get a similar reply that v will get back to u,but nobody contacted me.",AmazonHelp
7ffebcdaee9582f772d70449415d7a6b,agent,I get your disappointment that its taking longer than expected. We'll update you soon. ^SG,AmazonHelp
7ffebcdaee9582f772d70449415d7a6b,customer,can I get an ETA here? you respond and then forget.,AmazonHelp
7ffebcdaee9582f772d70449415d7a6b,agent,"I'm sorry but we won't be able to provide an exact time. Rest assured, we'll let you know as soon as we receive an update. ^AM",AmazonHelp
7ffebcdaee9582f772d70449415d7a6b,customer,"@115851 I think I'll never get an update. Earth's Most Customer-Centric Company, really?",AmazonHelp
7ffebcdaee9582f772d70449415d7a6b,agent,"We await an update from our corresponding team. Please be assured, we're working to get this issue resolved at the earliest. ^GS",AmazonHelp
7ffebcdaee9582f772d70449415d7a6b,customer,@115851 2 months since the issue was reported and still not resolved.Has ur team become so inefficient or it has always been like this?,AmazonHelp
7ffebcdaee9582f772d70449415d7a6b,agent,with the latest update on your issue. (2/2) ^GK,AmazonHelp
7ffebcdaee9582f772d70449415d7a6b,customer,"@115851 what info do you need? Already replied to many email. Atleast say me that you have failed to solve the issue, I won't follow up. https://t.co/ziTLwyTqh1",AmazonHelp
7ffebcdaee9582f772d70449415d7a6b,agent,"This is taking longer than usual, please wait for our team to revert to you with an update. Appreciate your patience. ^MS",AmazonHelp
7ffebcdaee9582f772d70449415d7a6b,customer,"@115851 your team never update me, this is d problem. Everytime I have to follow up after waiting for many BUSINESS DAYS.",AmazonHelp
7ffebcdaee9582f772d70449415d7a6b,agent,We are working on it. Our team will get back to you with an update at the earliet. ^HR,AmazonHelp
7ffebcdaee9582f772d70449415d7a6b,customer,@115851 2 months n ur team is not able 2 understand d issue.Everytime come back wid same resolution and take months everytime.,AmazonHelp
7ffebcdaee9582f772d70449415d7a6b,agent,"My apologies for this issue. We've received your revert, we'll get back to you soon. ^HA",AmazonHelp
7ffebcdaee9582f772d70449415d7a6b,customer,"@115851 any update here?how much wil u trouble me just for 2318. Do 1 thing take the ph back,revert d tns. No tns, no offer. Simple",AmazonHelp
7ffebcdaee9582f772d70449415d7a6b,agent,You should've received a correspondence from us. Please check your mailbox and keep us posted. ^HT,AmazonHelp
7ffebcdaee9582f772d70449415d7a6b,customer,"@115851 if you are talking about this mail(check pick), then please read the reply as well. apart from this I didn't receive any comm. https://t.co/Vohoj2FqQH",AmazonHelp
7ffebcdaee9582f772d70449415d7a6b,agent,Sorry for the confusion. Could you confirm if you've replied to the email you've recieved from our team? ^MM,AmazonHelp
7ffebcdaee9582f772d70449415d7a6b,customer,@115851 yes I did. Tell me what is your SLA for solving issue? Seems to be in years.,AmazonHelp
7ffebcdaee9582f772d70449415d7a6b,agent,"Thanks for confirming. You should've received a reply from us, you can check your inbox here: https://t.co/DTSNmGldJf. ^MS",AmazonHelp
7ffebcdaee9582f772d70449415d7a6b,customer,Didn't receive new communication.,AmazonHelp
7ffebcdaee9582f772d70449415d7a6b,agent,"We are working on your issue. We will ensure to close this at the earliest, ^CB",AmazonHelp
7ffebcdaee9582f772d70449415d7a6b,customer,@115851 yes that is visible. 2 months and still working seems like too much work.,AmazonHelp
7ffebcdaee9582f772d70449415d7a6b,agent,Kindly check and revert. 2/2 ^PS,AmazonHelp
7ffebcdaee9582f772d70449415d7a6b,customer,@115851 I have not received any email. Yesterday also I was asked to revert on email provided I didn't receive any email yesterday also.,AmazonHelp
7ffebcdaee9582f772d70449415d7a6b,agent,You may check for the correspondence here: https://t.co/8DAc10S7ww ^AK,AmazonHelp
7ffebcdaee9582f772d70449415d7a6b,customer,"@115851 thr is no new comm.if u r talking abt mail sent on 10 sept,i hav already replied to it,attached is pic for ur reference. https://t.co/TrLU9KhOnL",AmazonHelp
7ffebcdaee9582f772d70449415d7a6b,agent,Please revert to the email you've received from social media escalations team and we'll check this for you. ^MS,AmazonHelp
7ffebcdaee9582f772d70449415d7a6b,customer,"@115851 which email r u talking about? How many times I shall tell u that I hav already replied, and there is no new email to reply.",AmazonHelp
7ffebcdaee9582f772d70449415d7a6b,agent,An email has already been sent with a reply. Kindly check it from the link shared here: https://t.co/NTkrxpsbHJ ^HR,AmazonHelp
7ffebcdaee9582f772d70449415d7a6b,customer,"@115851 could you please share that email again, I hav many emails from u but none new, not sure which one to refer.",AmazonHelp
7ffebcdaee9582f772d70449415d7a6b,agent,We'll reach you out on this soon. Keep an eye on your mailbox. ^YP,AmazonHelp
7ffebcdaee9582f772d70449415d7a6b,customer,@115851 why don't u give my case to CBI? 2.5 months and always false commitments? how much will u trouble me for just Rs 2318. https://t.co/r20GF76hLd,AmazonHelp
7ffebcdaee9582f772d70449415d7a6b,agent,Sorry for the unexpected delay in resolving the issue. We'll reach out to you with an update soon. ^GS,AmazonHelp
7ffebcdaee9582f772d70449415d7a6b,customer,"@115851 don't give a generic reply. Tell me the SLA? I can't keep on following for this issue forever. If u can't solve it,admit it here.",AmazonHelp
7ffebcdaee9582f772d70449415d7a6b,agent,Kindly reply to the correspondence sent by us and we'll get in touch with an update. Appreciate your understanding. ^AK,AmazonHelp
7ffebcdaee9582f772d70449415d7a6b,customer,@115851 but I don't appreciate same generic reply. I HAVE NOT RECEIVED ANY COMM. I M TIRED OF REPLYING TO YOUR COMM.,AmazonHelp
7ffebcdaee9582f772d70449415d7a6b,agent,We are working on it. We will reach out to you soon with an update. ^RW,AmazonHelp
7ffebcdaee9582f772d70449415d7a6b,customer,"@115851 see d conversation thread. There are many soon, but I NEVER get an update. I think you need to improve the process.",AmazonHelp
7ffebcdaee9582f772d70449415d7a6b,agent,"As mentioned earlier, kindly wait till you receive an update. Appreciate your patience. ^AK",AmazonHelp
7ffebcdaee9582f772d70449415d7a6b,customer,"@115851 I have been waiting since 2.5 months and can wait more, just tell me till when? Wait can not be infinite.",AmazonHelp
7ffebcdaee9582f772d70449415d7a6b,agent,Sorry for the delay. We'll get in touch with you as soon as we have an update. ^NS,AmazonHelp
7ffebcdaee9582f772d70449415d7a6b,customer,"@115851 Do you have an SLA? its been 3 months and again u will ask me to wait. if you can't solve it, admit it here and I won't followup.",AmazonHelp
7ffebcdaee9582f772d70449415d7a6b,agent,I'm sorry about the delay. Kindly reply to the email you've received from our social media team and we'll revert on the same. ^GK,AmazonHelp
7ffebcdaee9582f772d70449415d7a6b,customer,@115851 I haven't received any email and plz stop posting the same reply everytime.,AmazonHelp
7ffebcdaee9582f772d70449415d7a6b,agent,You may find the correspondence sent by our team here: https://t.co/DTSNmGldJf . Request you to respond on the same. ^GK,AmazonHelp
7ffebcdaee9582f772d70449415d7a6b,customer,"@115851 and wat info you want, ask here. 3 months and u r still not sure about the issue, let alone solving it.",AmazonHelp
7ffebcdaee9582f772d70449415d7a6b,customer,@115851 there is no new comm. And please stop using predefined templates. I have replied to all your emails.,AmazonHelp
7ffebcdaee9582f772d70449415d7a6b,customer,@115851 do you have a SLA of solving issues or u just fool ur customers by asking them 2 wait and reply to email that u never sent.,AmazonHelp
7ffebcdaee9582f772d70449415d7a6b,agent,details here https://t.co/ivH6CioRrt so that we can get in touch with you. (2/2) ^VM,AmazonHelp
7ffebcdaee9582f772d70449415d7a6b,agent,That's really unusual. If you've haven't received any email from our social media team. We request you to drop in your (1/2) ^VM,AmazonHelp
7ffebcdaee9582f772d70449415d7a6b,customer,@115851 yes it's very unusual for me 2.A company who claims to be world's most customer centric is not able to provide a resolution.,AmazonHelp
